"dataset","seed_id","seed","sample_id","batch","run_order","within_batch_order","reference_type","assignment","exposed_as_control","member_injection_ids"
"waveica","SPLIT06",202608006,"QC4","1",28,28,"pooled_QC","training",TRUE,"QC4"
"waveica","SPLIT06",202608006,"QC5","1",37,37,"pooled_QC","training",TRUE,"QC5"
"waveica","SPLIT06",202608006,"QC6","1",46,46,"pooled_QC","training",TRUE,"QC6"
"waveica","SPLIT06",202608006,"QC7","1",55,55,"pooled_QC","training",TRUE,"QC7"
"waveica","SPLIT06",202608006,"QC8","1",64,64,"pooled_QC","training",TRUE,"QC8"
"waveica","SPLIT06",202608006,"QC9","1",73,73,"pooled_QC","hidden",FALSE,"QC9"
"waveica","SPLIT06",202608006,"QC10","1",82,82,"pooled_QC","hidden",FALSE,"QC10"
"waveica","SPLIT06",202608006,"QC11","1",91,91,"pooled_QC","hidden",FALSE,"QC11"
"waveica","SPLIT06",202608006,"QC12","1",100,100,"pooled_QC","training",TRUE,"QC12"
"waveica","SPLIT06",202608006,"QC13","1",109,109,"pooled_QC","training",TRUE,"QC13"
"waveica","SPLIT06",202608006,"QC14","1",118,118,"pooled_QC","training",TRUE,"QC14"
"waveica","SPLIT06",202608006,"QC15","1",127,127,"pooled_QC","training",TRUE,"QC15"
"waveica","SPLIT06",202608006,"QC16","1",136,136,"pooled_QC","hidden",FALSE,"QC16"
"waveica","SPLIT06",202608006,"QC17","1",145,145,"pooled_QC","training",TRUE,"QC17"
"waveica","SPLIT06",202608006,"QC18","1",154,154,"pooled_QC","training",TRUE,"QC18"
"waveica","SPLIT06",202608006,"QC19","1",163,163,"pooled_QC","training",TRUE,"QC19"
"waveica","SPLIT06",202608006,"QC20","1",172,172,"pooled_QC","training",TRUE,"QC20"
"waveica","SPLIT06",202608006,"QC21","1",181,181,"pooled_QC","training",TRUE,"QC21"
"waveica","SPLIT06",202608006,"QC22","1",190,190,"pooled_QC","hidden",FALSE,"QC22"
"waveica","SPLIT06",202608006,"QC23","1",199,199,"pooled_QC","training",TRUE,"QC23"
"waveica","SPLIT06",202608006,"QC24","1",208,208,"pooled_QC","training",TRUE,"QC24"
"waveica","SPLIT06",202608006,"QC25","1",217,217,"pooled_QC","training",TRUE,"QC25"
"waveica","SPLIT06",202608006,"QC29","2",218,1,"pooled_QC","training",TRUE,"QC29"
"waveica","SPLIT06",202608006,"QC30","2",227,10,"pooled_QC","hidden",FALSE,"QC30"
"waveica","SPLIT06",202608006,"QC31","2",236,19,"pooled_QC","training",TRUE,"QC31"
"waveica","SPLIT06",202608006,"QC32","2",245,28,"pooled_QC","training",TRUE,"QC32"
"waveica","SPLIT06",202608006,"QC33","2",254,37,"pooled_QC","training",TRUE,"QC33"
"waveica","SPLIT06",202608006,"QC34","2",263,46,"pooled_QC","hidden",FALSE,"QC34"
"waveica","SPLIT06",202608006,"QC35","2",272,55,"pooled_QC","training",TRUE,"QC35"
"waveica","SPLIT06",202608006,"QC36","2",281,64,"pooled_QC","training",TRUE,"QC36"
"waveica","SPLIT06",202608006,"QC37","2",290,73,"pooled_QC","hidden",FALSE,"QC37"
"waveica","SPLIT06",202608006,"QC38","2",299,82,"pooled_QC","training",TRUE,"QC38"
"waveica","SPLIT06",202608006,"QC39","2",308,91,"pooled_QC","training",TRUE,"QC39"
"waveica","SPLIT06",202608006,"QC40","2",317,100,"pooled_QC","training",TRUE,"QC40"
"waveica","SPLIT06",202608006,"QC41","2",326,109,"pooled_QC","training",TRUE,"QC41"
"waveica","SPLIT06",202608006,"QC42","2",335,118,"pooled_QC","training",TRUE,"QC42"
"waveica","SPLIT06",202608006,"QC43","2",344,127,"pooled_QC","hidden",FALSE,"QC43"
"waveica","SPLIT06",202608006,"QC44","2",353,136,"pooled_QC","training",TRUE,"QC44"
"waveica","SPLIT06",202608006,"QC45","2",362,145,"pooled_QC","training",TRUE,"QC45"
"waveica","SPLIT06",202608006,"QC46","2",371,154,"pooled_QC","training",TRUE,"QC46"
"waveica","SPLIT06",202608006,"QC47","2",380,163,"pooled_QC","training",TRUE,"QC47"
"waveica","SPLIT06",202608006,"QC48","2",389,172,"pooled_QC","training",TRUE,"QC48"
"waveica","SPLIT06",202608006,"QC49","2",398,181,"pooled_QC","training",TRUE,"QC49"
"waveica","SPLIT06",202608006,"QC50","2",407,190,"pooled_QC","training",TRUE,"QC50"
"waveica","SPLIT06",202608006,"QC51","2",416,199,"pooled_QC","hidden",FALSE,"QC51"
"waveica","SPLIT06",202608006,"QC52","2",425,208,"pooled_QC","training",TRUE,"QC52"
"waveica","SPLIT06",202608006,"QC53","2",434,217,"pooled_QC","training",TRUE,"QC53"
"waveica","SPLIT06",202608006,"QC54","3",435,1,"pooled_QC","training",TRUE,"QC54"
"waveica","SPLIT06",202608006,"QC55","3",444,10,"pooled_QC","training",TRUE,"QC55"
"waveica","SPLIT06",202608006,"QC56","3",453,19,"pooled_QC","training",TRUE,"QC56"
"waveica","SPLIT06",202608006,"QC57","3",461,27,"pooled_QC","training",TRUE,"QC57"
"waveica","SPLIT06",202608006,"QC58","3",469,35,"pooled_QC","hidden",FALSE,"QC58"
"waveica","SPLIT06",202608006,"QC60","3",484,50,"pooled_QC","hidden",FALSE,"QC60"
"waveica","SPLIT06",202608006,"QC61","3",493,59,"pooled_QC","training",TRUE,"QC61"
"waveica","SPLIT06",202608006,"QC62","3",502,68,"pooled_QC","training",TRUE,"QC62"
"waveica","SPLIT06",202608006,"QC63","3",511,77,"pooled_QC","training",TRUE,"QC63"
"waveica","SPLIT06",202608006,"QC64","3",520,86,"pooled_QC","training",TRUE,"QC64"
"waveica","SPLIT06",202608006,"QC65","3",529,95,"pooled_QC","training",TRUE,"QC65"
"waveica","SPLIT06",202608006,"QC66","3",537,103,"pooled_QC","hidden",FALSE,"QC66"
"waveica","SPLIT06",202608006,"QC67","3",545,111,"pooled_QC","training",TRUE,"QC67"
"waveica","SPLIT06",202608006,"QC68","3",553,119,"pooled_QC","training",TRUE,"QC68"
"waveica","SPLIT06",202608006,"QC69","3",562,128,"pooled_QC","training",TRUE,"QC69"
"waveica","SPLIT06",202608006,"QC70","3",571,137,"pooled_QC","training",TRUE,"QC70"
"waveica","SPLIT06",202608006,"QC72","3",587,153,"pooled_QC","training",TRUE,"QC72"
"waveica","SPLIT06",202608006,"QC73","3",596,162,"pooled_QC","training",TRUE,"QC73"
"waveica","SPLIT06",202608006,"QC74","3",603,169,"pooled_QC","training",TRUE,"QC74"
"waveica","SPLIT06",202608006,"QC75","3",611,177,"pooled_QC","hidden",FALSE,"QC75"
"waveica","SPLIT06",202608006,"QC76","3",620,186,"pooled_QC","hidden",FALSE,"QC76"
"waveica","SPLIT06",202608006,"QC77","3",629,195,"pooled_QC","training",TRUE,"QC77"
"waveica","SPLIT06",202608006,"QC78","3",636,202,"pooled_QC","training",TRUE,"QC78"
"waveica","SPLIT06",202608006,"QC79","3",642,208,"pooled_QC","training",TRUE,"QC79"
"waveica","SPLIT07",202608007,"QC1","1",1,1,"pooled_QC","training",TRUE,"QC1"
"waveica","SPLIT07",202608007,"QC2","1",10,10,"pooled_QC","training",TRUE,"QC2"
"waveica","SPLIT07",202608007,"QC3","1",19,19,"pooled_QC","training",TRUE,"QC3"
"waveica","SPLIT07",202608007,"QC4","1",28,28,"pooled_QC","training",TRUE,"QC4"
"waveica","SPLIT07",202608007,"QC5","1",37,37,"pooled_QC","training",TRUE,"QC5"
"waveica","SPLIT07",202608007,"QC6","1",46,46,"pooled_QC","training",TRUE,"QC6"
"waveica","SPLIT07",202608007,"QC7","1",55,55,"pooled_QC","training",TRUE,"QC7"
"waveica","SPLIT07",202608007,"QC8","1",64,64,"pooled_QC","hidden",FALSE,"QC8"
"waveica","SPLIT07",202608007,"QC9","1",73,73,"pooled_QC","training",TRUE,"QC9"
"waveica","SPLIT07",202608007,"QC10","1",82,82,"pooled_QC","hidden",FALSE,"QC10"
"waveica","SPLIT07",202608007,"QC11","1",91,91,"pooled_QC","training",TRUE,"QC11"
"waveica","SPLIT07",202608007,"QC12","1",100,100,"pooled_QC","hidden",FALSE,"QC12"
"waveica","SPLIT07",202608007,"QC13","1",109,109,"pooled_QC","training",TRUE,"QC13"
"waveica","SPLIT07",202608007,"QC14","1",118,118,"pooled_QC","training",TRUE,"QC14"
"waveica","SPLIT07",202608007,"QC15","1",127,127,"pooled_QC","training",TRUE,"QC15"
"waveica","SPLIT07",202608007,"QC16","1",136,136,"pooled_QC","training",TRUE,"QC16"
"waveica","SPLIT07",202608007,"QC17","1",145,145,"pooled_QC","training",TRUE,"QC17"
"waveica","SPLIT07",202608007,"QC18","1",154,154,"pooled_QC","training",TRUE,"QC18"
"waveica","SPLIT07",202608007,"QC19","1",163,163,"pooled_QC","hidden",FALSE,"QC19"
"waveica","SPLIT07",202608007,"QC20","1",172,172,"pooled_QC","hidden",FALSE,"QC20"
"waveica","SPLIT07",202608007,"QC21","1",181,181,"pooled_QC","training",TRUE,"QC21"
"waveica","SPLIT07",202608007,"QC22","1",190,190,"pooled_QC","training",TRUE,"QC22"
"waveica","SPLIT07",202608007,"QC23","1",199,199,"pooled_QC","training",TRUE,"QC23"
"waveica","SPLIT07",202608007,"QC24","1",208,208,"pooled_QC","training",TRUE,"QC24"
"waveica","SPLIT07",202608007,"QC25","1",217,217,"pooled_QC","training",TRUE,"QC25"
"waveica","SPLIT07",202608007,"QC29","2",218,1,"pooled_QC","training",TRUE,"QC29"
"waveica","SPLIT07",202608007,"QC30","2",227,10,"pooled_QC","hidden",FALSE,"QC30"
"waveica","SPLIT07",202608007,"QC31","2",236,19,"pooled_QC","training",TRUE,"QC31"
"waveica","SPLIT07",202608007,"QC32","2",245,28,"pooled_QC","training",TRUE,"QC32"
"waveica","SPLIT07",202608007,"QC33","2",254,37,"pooled_QC","training",TRUE,"QC33"
"waveica","SPLIT07",202608007,"QC34","2",263,46,"pooled_QC","hidden",FALSE,"QC34"
"waveica","SPLIT07",202608007,"QC35","2",272,55,"pooled_QC","training",TRUE,"QC35"
"waveica","SPLIT07",202608007,"QC36","2",281,64,"pooled_QC","hidden",FALSE,"QC36"
"waveica","SPLIT07",202608007,"QC37","2",290,73,"pooled_QC","training",TRUE,"QC37"
"waveica","SPLIT07",202608007,"QC38","2",299,82,"pooled_QC","training",TRUE,"QC38"
"waveica","SPLIT07",202608007,"QC39","2",308,91,"pooled_QC","hidden",FALSE,"QC39"
"waveica","SPLIT07",202608007,"QC40","2",317,100,"pooled_QC","hidden",FALSE,"QC40"
"waveica","SPLIT07",202608007,"QC41","2",326,109,"pooled_QC","training",TRUE,"QC41"
"waveica","SPLIT07",202608007,"QC42","2",335,118,"pooled_QC","training",TRUE,"QC42"
"waveica","SPLIT07",202608007,"QC43","2",344,127,"pooled_QC","training",TRUE,"QC43"
"waveica","SPLIT07",202608007,"QC44","2",353,136,"pooled_QC","training",TRUE,"QC44"
"waveica","SPLIT07",202608007,"QC45","2",362,145,"pooled_QC","training",TRUE,"QC45"
"waveica","SPLIT07",202608007,"QC46","2",371,154,"pooled_QC","training",TRUE,"QC46"
"waveica","SPLIT07",202608007,"QC47","2",380,163,"pooled_QC","training",TRUE,"QC47"
"waveica","SPLIT07",202608007,"QC48","2",389,172,"pooled_QC","training",TRUE,"QC48"
"waveica","SPLIT07",202608007,"QC49","2",398,181,"pooled_QC","training",TRUE,"QC49"
"waveica","SPLIT07",202608007,"QC50","2",407,190,"pooled_QC","training",TRUE,"QC50"
"waveica","SPLIT07",202608007,"QC51","2",416,199,"pooled_QC","training",TRUE,"QC51"
"waveica","SPLIT07",202608007,"QC52","2",425,208,"pooled_QC","training",TRUE,"QC52"
"waveica","SPLIT07",202608007,"QC53","2",434,217,"pooled_QC","training",TRUE,"QC53"
"waveica","SPLIT07",202608007,"QC54","3",435,1,"pooled_QC","training",TRUE,"QC54"
"waveica","SPLIT07",202608007,"QC55","3",444,10,"pooled_QC","training",TRUE,"QC55"
"waveica","SPLIT07",202608007,"QC56","3",453,19,"pooled_QC","hidden",FALSE,"QC56"
"waveica","SPLIT07",202608007,"QC57","3",461,27,"pooled_QC","training",TRUE,"QC57"
"waveica","SPLIT07",202608007,"QC58","3",469,35,"pooled_QC","training",TRUE,"QC58"
"waveica","SPLIT07",202608007,"QC60","3",484,50,"pooled_QC","training",TRUE,"QC60"
"waveica","SPLIT07",202608007,"QC61","3",493,59,"pooled_QC","training",TRUE,"QC61"
"waveica","SPLIT07",202608007,"QC62","3",502,68,"pooled_QC","training",TRUE,"QC62"
"waveica","SPLIT07",202608007,"QC63","3",511,77,"pooled_QC","hidden",FALSE,"QC63"
"waveica","SPLIT07",202608007,"QC64","3",520,86,"pooled_QC","hidden",FALSE,"QC64"
"waveica","SPLIT07",202608007,"QC65","3",529,95,"pooled_QC","training",TRUE,"QC65"
"waveica","SPLIT07",202608007,"QC66","3",537,103,"pooled_QC","training",TRUE,"QC66"
"waveica","SPLIT07",202608007,"QC67","3",545,111,"pooled_QC","training",TRUE,"QC67"
"waveica","SPLIT07",202608007,"QC68","3",553,119,"pooled_QC","hidden",FALSE,"QC68"
"waveica","SPLIT07",202608007,"QC69","3",562,128,"pooled_QC","training",TRUE,"QC69"
"waveica","SPLIT07",202608007,"QC70","3",571,137,"pooled_QC","training",TRUE,"QC70"
"waveica","SPLIT07",202608007,"QC72","3",587,153,"pooled_QC","hidden",FALSE,"QC72"
"waveica","SPLIT07",202608007,"QC73","3",596,162,"pooled_QC","training",TRUE,"QC73"
"waveica","SPLIT07",202608007,"QC74","3",603,169,"pooled_QC","training",TRUE,"QC74"
"waveica","SPLIT07",202608007,"QC75","3",611,177,"pooled_QC","training",TRUE,"QC75"
"waveica","SPLIT07",202608007,"QC76","3",620,186,"pooled_QC","training",TRUE,"QC76"
"waveica","SPLIT07",202608007,"QC77","3",629,195,"pooled_QC","training",TRUE,"QC77"
"waveica","SPLIT07",202608007,"QC78","3",636,202,"pooled_QC","training",TRUE,"QC78"
"waveica","SPLIT07",202608007,"QC79","3",642,208,"pooled_QC","training",TRUE,"QC79"
"waveica","SPLIT08",202608008,"QC1","1",1,1,"pooled_QC","training",TRUE,"QC1"
"waveica","SPLIT08",202608008,"QC2","1",10,10,"pooled_QC","hidden",FALSE,"QC2"
"waveica","SPLIT08",202608008,"QC3","1",19,19,"pooled_QC","training",TRUE,"QC3"
"waveica","SPLIT08",202608008,"QC4","1",28,28,"pooled_QC","hidden",FALSE,"QC4"
"waveica","SPLIT08",202608008,"QC5","1",37,37,"pooled_QC","training",TRUE,"QC5"
"waveica","SPLIT08",202608008,"QC6","1",46,46,"pooled_QC","training",TRUE,"QC6"
"waveica","SPLIT08",202608008,"QC7","1",55,55,"pooled_QC","training",TRUE,"QC7"
"waveica","SPLIT08",202608008,"QC8","1",64,64,"pooled_QC","hidden",FALSE,"QC8"
"waveica","SPLIT08",202608008,"QC9","1",73,73,"pooled_QC","training",TRUE,"QC9"
"waveica","SPLIT08",202608008,"QC10","1",82,82,"pooled_QC","training",TRUE,"QC10"
"waveica","SPLIT08",202608008,"QC11","1",91,91,"pooled_QC","training",TRUE,"QC11"
"waveica","SPLIT08",202608008,"QC12","1",100,100,"pooled_QC","training",TRUE,"QC12"
"waveica","SPLIT08",202608008,"QC13","1",109,109,"pooled_QC","training",TRUE,"QC13"
"waveica","SPLIT08",202608008,"QC14","1",118,118,"pooled_QC","training",TRUE,"QC14"
"waveica","SPLIT08",202608008,"QC15","1",127,127,"pooled_QC","training",TRUE,"QC15"
"waveica","SPLIT08",202608008,"QC16","1",136,136,"pooled_QC","training",TRUE,"QC16"
"waveica","SPLIT08",202608008,"QC17","1",145,145,"pooled_QC","training",TRUE,"QC17"
"waveica","SPLIT08",202608008,"QC18","1",154,154,"pooled_QC","training",TRUE,"QC18"
"waveica","SPLIT08",202608008,"QC19","1",163,163,"pooled_QC","hidden",FALSE,"QC19"
"waveica","SPLIT08",202608008,"QC20","1",172,172,"pooled_QC","training",TRUE,"QC20"
"waveica","SPLIT08",202608008,"QC21","1",181,181,"pooled_QC","training",TRUE,"QC21"
"waveica","SPLIT08",202608008,"QC22","1",190,190,"pooled_QC","hidden",FALSE,"QC22"
"waveica","SPLIT08",202608008,"QC23","1",199,199,"pooled_QC","training",TRUE,"QC23"
"waveica","SPLIT08",202608008,"QC24","1",208,208,"pooled_QC","training",TRUE,"QC24"
"waveica","SPLIT08",202608008,"QC25","1",217,217,"pooled_QC","training",TRUE,"QC25"
"waveica","SPLIT08",202608008,"QC29","2",218,1,"pooled_QC","training",TRUE,"QC29"
"waveica","SPLIT08",202608008,"QC30","2",227,10,"pooled_QC","training",TRUE,"QC30"
"waveica","SPLIT08",202608008,"QC31","2",236,19,"pooled_QC","training",TRUE,"QC31"
"waveica","SPLIT08",202608008,"QC32","2",245,28,"pooled_QC","hidden",FALSE,"QC32"
"waveica","SPLIT08",202608008,"QC33","2",254,37,"pooled_QC","training",TRUE,"QC33"
"waveica","SPLIT08",202608008,"QC34","2",263,46,"pooled_QC","training",TRUE,"QC34"
"waveica","SPLIT08",202608008,"QC35","2",272,55,"pooled_QC","training",TRUE,"QC35"
"waveica","SPLIT08",202608008,"QC36","2",281,64,"pooled_QC","training",TRUE,"QC36"
"waveica","SPLIT08",202608008,"QC37","2",290,73,"pooled_QC","training",TRUE,"QC37"
"waveica","SPLIT08",202608008,"QC38","2",299,82,"pooled_QC","hidden",FALSE,"QC38"
"waveica","SPLIT08",202608008,"QC39","2",308,91,"pooled_QC","hidden",FALSE,"QC39"
"waveica","SPLIT08",202608008,"QC40","2",317,100,"pooled_QC","training",TRUE,"QC40"
"waveica","SPLIT08",202608008,"QC41","2",326,109,"pooled_QC","training",TRUE,"QC41"
"waveica","SPLIT08",202608008,"QC42","2",335,118,"pooled_QC","training",TRUE,"QC42"
"waveica","SPLIT08",202608008,"QC43","2",344,127,"pooled_QC","training",TRUE,"QC43"
"waveica","SPLIT08",202608008,"QC44","2",353,136,"pooled_QC","training",TRUE,"QC44"
"waveica","SPLIT08",202608008,"QC45","2",362,145,"pooled_QC","training",TRUE,"QC45"
"waveica","SPLIT08",202608008,"QC46","2",371,154,"pooled_QC","hidden",FALSE,"QC46"
"waveica","SPLIT08",202608008,"QC47","2",380,163,"pooled_QC","hidden",FALSE,"QC47"
"waveica","SPLIT08",202608008,"QC48","2",389,172,"pooled_QC","training",TRUE,"QC48"
"waveica","SPLIT08",202608008,"QC49","2",398,181,"pooled_QC","training",TRUE,"QC49"
"waveica","SPLIT08",202608008,"QC50","2",407,190,"pooled_QC","training",TRUE,"QC50"
"waveica","SPLIT08",202608008,"QC51","2",416,199,"pooled_QC","training",TRUE,"QC51"
"waveica","SPLIT08",202608008,"QC52","2",425,208,"pooled_QC","training",TRUE,"QC52"
"waveica","SPLIT08",202608008,"QC53","2",434,217,"pooled_QC","training",TRUE,"QC53"
"waveica","SPLIT08",202608008,"QC54","3",435,1,"pooled_QC","training",TRUE,"QC54"
"waveica","SPLIT08",202608008,"QC55","3",444,10,"pooled_QC","hidden",FALSE,"QC55"
"waveica","SPLIT08",202608008,"QC56","3",453,19,"pooled_QC","training",TRUE,"QC56"
"waveica","SPLIT08",202608008,"QC57","3",461,27,"pooled_QC","training",TRUE,"QC57"
"waveica","SPLIT08",202608008,"QC58","3",469,35,"pooled_QC","training",TRUE,"QC58"
"waveica","SPLIT08",202608008,"QC60","3",484,50,"pooled_QC","training",TRUE,"QC60"
"waveica","SPLIT08",202608008,"QC61","3",493,59,"pooled_QC","training",TRUE,"QC61"
"waveica","SPLIT08",202608008,"QC62","3",502,68,"pooled_QC","training",TRUE,"QC62"
"waveica","SPLIT08",202608008,"QC63","3",511,77,"pooled_QC","training",TRUE,"QC63"
"waveica","SPLIT08",202608008,"QC64","3",520,86,"pooled_QC","training",TRUE,"QC64"
"waveica","SPLIT08",202608008,"QC65","3",529,95,"pooled_QC","training",TRUE,"QC65"
"waveica","SPLIT08",202608008,"QC66","3",537,103,"pooled_QC","training",TRUE,"QC66"
"waveica","SPLIT08",202608008,"QC67","3",545,111,"pooled_QC","hidden",FALSE,"QC67"
"waveica","SPLIT08",202608008,"QC68","3",553,119,"pooled_QC","hidden",FALSE,"QC68"
"waveica","SPLIT08",202608008,"QC69","3",562,128,"pooled_QC","training",TRUE,"QC69"
"waveica","SPLIT08",202608008,"QC70","3",571,137,"pooled_QC","training",TRUE,"QC70"
"waveica","SPLIT08",202608008,"QC72","3",587,153,"pooled_QC","training",TRUE,"QC72"
"waveica","SPLIT08",202608008,"QC73","3",596,162,"pooled_QC","training",TRUE,"QC73"
"waveica","SPLIT08",202608008,"QC74","3",603,169,"pooled_QC","training",TRUE,"QC74"
"waveica","SPLIT08",202608008,"QC75","3",611,177,"pooled_QC","training",TRUE,"QC75"
"waveica","SPLIT08",202608008,"QC76","3",620,186,"pooled_QC","training",TRUE,"QC76"
"waveica","SPLIT08",202608008,"QC77","3",629,195,"pooled_QC","hidden",FALSE,"QC77"
"waveica","SPLIT08",202608008,"QC78","3",636,202,"pooled_QC","hidden",FALSE,"QC78"
"waveica","SPLIT08",202608008,"QC79","3",642,208,"pooled_QC","training",TRUE,"QC79"
"waveica","SPLIT09",202608009,"QC1","1",1,1,"pooled_QC","training",TRUE,"QC1"
"waveica","SPLIT09",202608009,"QC2","1",10,10,"pooled_QC","training",TRUE,"QC2"
"waveica","SPLIT09",202608009,"QC3","1",19,19,"pooled_QC","hidden",FALSE,"QC3"
"waveica","SPLIT09",202608009,"QC4","1",28,28,"pooled_QC","training",TRUE,"QC4"
"waveica","SPLIT09",202608009,"QC5","1",37,37,"pooled_QC","hidden",FALSE,"QC5"
"waveica","SPLIT09",202608009,"QC6","1",46,46,"pooled_QC","training",TRUE,"QC6"
"waveica","SPLIT09",202608009,"QC7","1",55,55,"pooled_QC","training",TRUE,"QC7"
"waveica","SPLIT09",202608009,"QC8","1",64,64,"pooled_QC","training",TRUE,"QC8"
"waveica","SPLIT09",202608009,"QC9","1",73,73,"pooled_QC","training",TRUE,"QC9"
"waveica","SPLIT09",202608009,"QC10","1",82,82,"pooled_QC","training",TRUE,"QC10"
"waveica","SPLIT09",202608009,"QC11","1",91,91,"pooled_QC","training",TRUE,"QC11"
"waveica","SPLIT09",202608009,"QC12","1",100,100,"pooled_QC","training",TRUE,"QC12"
"waveica","SPLIT09",202608009,"QC13","1",109,109,"pooled_QC","training",TRUE,"QC13"
"waveica","SPLIT09",202608009,"QC14","1",118,118,"pooled_QC","training",TRUE,"QC14"
"waveica","SPLIT09",202608009,"QC15","1",127,127,"pooled_QC","training",TRUE,"QC15"
"waveica","SPLIT09",202608009,"QC16","1",136,136,"pooled_QC","training",TRUE,"QC16"
"waveica","SPLIT09",202608009,"QC17","1",145,145,"pooled_QC","hidden",FALSE,"QC17"
"waveica","SPLIT09",202608009,"QC18","1",154,154,"pooled_QC","training",TRUE,"QC18"
"waveica","SPLIT09",202608009,"QC19","1",163,163,"pooled_QC","training",TRUE,"QC19"
"waveica","SPLIT09",202608009,"QC20","1",172,172,"pooled_QC","training",TRUE,"QC20"
"waveica","SPLIT09",202608009,"QC21","1",181,181,"pooled_QC","training",TRUE,"QC21"
"waveica","SPLIT09",202608009,"QC22","1",190,190,"pooled_QC","training",TRUE,"QC22"
"waveica","SPLIT09",202608009,"QC23","1",199,199,"pooled_QC","hidden",FALSE,"QC23"
"waveica","SPLIT09",202608009,"QC24","1",208,208,"pooled_QC","hidden",FALSE,"QC24"
"waveica","SPLIT09",202608009,"QC25","1",217,217,"pooled_QC","training",TRUE,"QC25"
"waveica","SPLIT09",202608009,"QC29","2",218,1,"pooled_QC","training",TRUE,"QC29"
"waveica","SPLIT09",202608009,"QC30","2",227,10,"pooled_QC","training",TRUE,"QC30"
"waveica","SPLIT09",202608009,"QC31","2",236,19,"pooled_QC","training",TRUE,"QC31"
"waveica","SPLIT09",202608009,"QC32","2",245,28,"pooled_QC","training",TRUE,"QC32"
"waveica","SPLIT09",202608009,"QC33","2",254,37,"pooled_QC","training",TRUE,"QC33"
"waveica","SPLIT09",202608009,"QC34","2",263,46,"pooled_QC","hidden",FALSE,"QC34"
"waveica","SPLIT09",202608009,"QC35","2",272,55,"pooled_QC","hidden",FALSE,"QC35"
"waveica","SPLIT09",202608009,"QC36","2",281,64,"pooled_QC","training",TRUE,"QC36"
"waveica","SPLIT09",202608009,"QC37","2",290,73,"pooled_QC","training",TRUE,"QC37"
"waveica","SPLIT09",202608009,"QC38","2",299,82,"pooled_QC","training",TRUE,"QC38"
"waveica","SPLIT09",202608009,"QC39","2",308,91,"pooled_QC","training",TRUE,"QC39"
